"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"C1_02040C",576.440910508567,-1.17957581362498,0.15930401209941,-7.40455810296165,1.31587905291327e-13,6.21217320328825e-12
"C1_02110C",2317.43171774812,-2.71509532724833,0.391946636248663,-6.92720660453837,4.29231505055716e-12,1.3544144382328e-10
"C1_02180W",1741.50338702351,-1.27350895627511,0.527593109672174,-2.41380892382469,0.0157867388052994,0.0428436895384462
"C1_02270C",527.596286991122,-1.19301098586194,0.212521935725709,-5.61358987150249,1.98171600770023e-08,2.87348821116534e-07
"C1_02450C",586.113446872966,1.3207720162426,0.186072538687962,7.09815658750961,1.26431890367092e-12,4.72374363396067e-11
"C1_02570C",53.4954548566387,-1.06360100546301,0.325517979376131,-3.26741093533896,0.00108536011187438,0.00443613629618455
"C1_02590C",3703.17642849696,-1.27775539223123,0.173592896028835,-7.36064332966132,1.83025995924159e-13,8.3806640238957e-12
"C1_02970W",2614.82379612078,-1.0983997000785,0.144497442317981,-7.60151655599106,2.92680319096283e-14,1.54993316808379e-12
"C1_03010W",5678.74049411566,1.19064278511552,0.257057357728624,4.6318175664611,3.62469485591913e-06,3.10857758398366e-05
"C1_03060C",580.290236856044,1.24865839865988,0.179812426193109,6.94422752139991,3.80536784863018e-12,1.21972053674515e-10
"C1_03230C",1631.09225305564,1.08379695684671,0.20709756962615,5.2332673860112,1.66539553443582e-07,1.97320210208447e-06
"C1_03270W",220.309690054536,-1.24535368095864,0.226603534426025,-5.49573811420484,3.89079554208451e-08,5.25386803798108e-07
